path,label,raw_response,valid
data/raw/captcha_20260525_015410_000400.jpg,vjge,vjge,1
data/raw/captcha_20260525_015411_000401.jpg,NPGE,NPGE,1
data/raw/captcha_20260525_015412_000402.jpg,TQ3J,TQ3J,1
data/raw/captcha_20260525_015413_000403.jpg,V4PT,V4PT,1
data/raw/captcha_20260525_015414_000404.jpg,lool,lool,1
data/raw/captcha_20260525_015415_000405.jpg,88sg,88sg,1
data/raw/captcha_20260525_015416_000406.jpg,NBm8,NBm8,1
data/raw/captcha_20260525_015417_000407.jpg,9QJG,9QJG,1
data/raw/captcha_20260525_015418_000408.jpg,Q27R,Q27R,1
data/raw/captcha_20260525_015419_000409.jpg,8h4n,8h4n,1
data/raw/captcha_20260525_015420_000410.jpg,p6c5,p6c5,1
data/raw/captcha_20260525_015421_000411.jpg,UN6A,UN6A,1
data/raw/captcha_20260525_015422_000412.jpg,zinz,zinz,1
data/raw/captcha_20260525_015423_000413.jpg,US39,US39,1
data/raw/captcha_20260525_015424_000414.jpg,7IAU,7IAU,1
data/raw/captcha_20260525_015425_000415.jpg,,ＩＧＡ６,0
data/raw/captcha_20260525_015426_000416.jpg,MDAB,MDAB,1
data/raw/captcha_20260525_015427_000417.jpg,SKUN,SKUN,1
data/raw/captcha_20260525_015428_000418.jpg,F01V,F01V,1
data/raw/captcha_20260525_015429_000419.jpg,w9gb,w9gb,1
data/raw/captcha_20260525_015430_000420.jpg,ONQR,ONQR,1
data/raw/captcha_20260525_015431_000421.jpg,x7t7,x7t7,1
data/raw/captcha_20260525_015432_000422.jpg,idtW,idtW,1
data/raw/captcha_20260525_015433_000423.jpg,APCD,APCD,1
data/raw/captcha_20260525_015434_000424.jpg,DDKM,DDKM,1
data/raw/captcha_20260525_015435_000425.jpg,vzwr,vzwr,1
data/raw/captcha_20260525_015436_000426.jpg,wms4,wms4,1
data/raw/captcha_20260525_015437_000427.jpg,SK3D,SK3D,1
data/raw/captcha_20260525_015438_000428.jpg,2dx4,2dx4,1
data/raw/captcha_20260525_015439_000429.jpg,HHTU,HHTU,1
data/raw/captcha_20260525_015440_000430.jpg,U6JV,U6JV,1
data/raw/captcha_20260525_015441_000431.jpg,1cmu,1cmu,1
data/raw/captcha_20260525_015442_000432.jpg,7JOW,7JOW,1
data/raw/captcha_20260525_015443_000433.jpg,50ly,50ly,1
data/raw/captcha_20260525_015444_000434.jpg,E70C,E70C,1
data/raw/captcha_20260525_015445_000435.jpg,KFkj,KFkj,1
data/raw/captcha_20260525_015446_000436.jpg,MNQD,MNQD,1
data/raw/captcha_20260525_015447_000437.jpg,GLRQ,GLRQ,1
data/raw/captcha_20260525_015448_000438.jpg,THMA,THMA,1
data/raw/captcha_20260525_015449_000439.jpg,137v,137v,1
data/raw/captcha_20260525_015450_000440.jpg,8GOG,8GOG,1
data/raw/captcha_20260525_015451_000441.jpg,YCP1,YCP1,1
data/raw/captcha_20260525_015452_000442.jpg,DZC9,DZC9,1
data/raw/captcha_20260525_015453_000443.jpg,AMZF,AMZF,1
data/raw/captcha_20260525_015454_000444.jpg,L003,L003,1
data/raw/captcha_20260525_015455_000445.jpg,R4YM,R4YM,1
data/raw/captcha_20260525_015456_000446.jpg,,ＯＭ８Ｋ,0
data/raw/captcha_20260525_015457_000447.jpg,EJ5T,EJ5T,1
data/raw/captcha_20260525_015458_000448.jpg,P03X,P03X,1
data/raw/captcha_20260525_015459_000449.jpg,pbir,pbir,1
data/raw/captcha_20260525_015500_000450.jpg,ervz,ervz,1
data/raw/captcha_20260525_015501_000451.jpg,1YJN,1YJN,1
data/raw/captcha_20260525_015502_000452.jpg,,ＢＳＰ４,0
data/raw/captcha_20260525_015503_000453.jpg,R83X,R83X,1
data/raw/captcha_20260525_015504_000454.jpg,5qix,5qix,1
data/raw/captcha_20260525_015505_000455.jpg,6OTO,6OTO,1
data/raw/captcha_20260525_015506_000456.jpg,8FBU,8FBU,1
data/raw/captcha_20260525_015507_000457.jpg,Y6YR,Y6YR,1
data/raw/captcha_20260525_015508_000458.jpg,puhn,puhn,1
data/raw/captcha_20260525_015509_000459.jpg,P601,P601,1
data/raw/captcha_20260525_015510_000460.jpg,VG1H,VG1H,1
data/raw/captcha_20260525_015511_000461.jpg,6919,6919,1
data/raw/captcha_20260525_015512_000462.jpg,6AGV,6AGV,1
data/raw/captcha_20260525_015513_000463.jpg,496u,496u,1
data/raw/captcha_20260525_015514_000464.jpg,hwnm,hwnm,1
data/raw/captcha_20260525_015515_000465.jpg,l7ld,l7ld,1
data/raw/captcha_20260525_015516_000466.jpg,nhzn,nhzn,1
data/raw/captcha_20260525_015517_000467.jpg,E3D5,E3D5,1
data/raw/captcha_20260525_015518_000468.jpg,YL8P,YL8P,1
data/raw/captcha_20260525_015519_000469.jpg,J72G,J72G,1
data/raw/captcha_20260525_015520_000470.jpg,HGTY,HGTY,1
data/raw/captcha_20260525_015521_000471.jpg,sx15,sx15,1
data/raw/captcha_20260525_015522_000472.jpg,ZH5S,ZH5S,1
data/raw/captcha_20260525_015523_000473.jpg,lqys,lqys,1
data/raw/captcha_20260525_015524_000474.jpg,E8QU,E8QU,1
data/raw/captcha_20260525_015525_000475.jpg,yoxp,yoxp,1
data/raw/captcha_20260525_015526_000476.jpg,YKZM,YKZM,1
data/raw/captcha_20260525_015527_000477.jpg,hocn,hocn,1
data/raw/captcha_20260525_015528_000478.jpg,T6SC,T6SC,1
data/raw/captcha_20260525_015529_000479.jpg,31X1,31X1,1
data/raw/captcha_20260525_015530_000480.jpg,MRZP,MRZP,1
data/raw/captcha_20260525_015531_000481.jpg,5xx1,5xx1,1
data/raw/captcha_20260525_015532_000482.jpg,9cft,9cft,1
data/raw/captcha_20260525_015533_000483.jpg,L9R6,L9R6,1
data/raw/captcha_20260525_015534_000484.jpg,mosj,mosj,1
data/raw/captcha_20260525_015535_000485.jpg,FZLT,FZLT,1
data/raw/captcha_20260525_015536_000486.jpg,9790,9790,1
data/raw/captcha_20260525_015537_000487.jpg,AZWM,AZWM,1
data/raw/captcha_20260525_015538_000488.jpg,MVYP,MVYP,1
data/raw/captcha_20260525_015539_000489.jpg,511,51ⅹ1,0
data/raw/captcha_20260525_015540_000490.jpg,,ＳＬ２０,0
data/raw/captcha_20260525_015541_000491.jpg,,ＬＮ０５,0
data/raw/captcha_20260525_015542_000492.jpg,YIF6,YIF6,1
data/raw/captcha_20260525_015543_000493.jpg,cls5,cls5,1
data/raw/captcha_20260525_015544_000494.jpg,8rm3,8rm3,1
data/raw/captcha_20260525_015545_000495.jpg,ik4n,ik4n,1
data/raw/captcha_20260525_015546_000496.jpg,ohb2,ohb2,1
data/raw/captcha_20260525_015547_000497.jpg,1cik,1cik,1
data/raw/captcha_20260525_015548_000498.jpg,YD24,YD24,1
data/raw/captcha_20260525_015549_000499.jpg,sy80,sy80,1
data/raw/captcha_20260525_015550_000500.jpg,23y5,23y5,1
data/raw/captcha_20260525_015551_000501.jpg,FDH1,FDH1,1
data/raw/captcha_20260525_015552_000502.jpg,Y2KQ,Y2KQ,1
data/raw/captcha_20260525_015553_000503.jpg,MIQ3,MIQ3,1
data/raw/captcha_20260525_015554_000504.jpg,G6NZ,G6NZ,1
data/raw/captcha_20260525_015555_000505.jpg,PJ8T,PJ8T,1
data/raw/captcha_20260525_015556_000506.jpg,YCG3,YCG3,1
data/raw/captcha_20260525_015557_000507.jpg,B6OC,B6OC,1
data/raw/captcha_20260525_015558_000508.jpg,6lbs,6lbs,1
data/raw/captcha_20260525_015559_000509.jpg,D69A,D69A,1
data/raw/captcha_20260525_015600_000510.jpg,5k7t,5k7t,1
data/raw/captcha_20260525_015601_000511.jpg,32x2,32x2,1
data/raw/captcha_20260525_015602_000512.jpg,FYTK,FYTK,1
data/raw/captcha_20260525_015603_000513.jpg,T6A7,T6A7,1
data/raw/captcha_20260525_015604_000514.jpg,DMZO,DMZO,1
data/raw/captcha_20260525_015605_000515.jpg,63DZ,63DZ,1
data/raw/captcha_20260525_015606_000516.jpg,FV4T,FV4T,1
data/raw/captcha_20260525_015607_000517.jpg,rg2s,rg2s,1
data/raw/captcha_20260525_015608_000518.jpg,BRC1,BRC1,1
data/raw/captcha_20260525_015609_000519.jpg,pcvj,pcvj,1
data/raw/captcha_20260525_015610_000520.jpg,xysf,xysf,1
data/raw/captcha_20260525_015611_000521.jpg,651N,651N,1
data/raw/captcha_20260525_015612_000522.jpg,IQ63,IQ63,1
data/raw/captcha_20260525_015613_000523.jpg,Dyy5,Dyy5,1
data/raw/captcha_20260525_015614_000524.jpg,AC5D,AC5D,1
data/raw/captcha_20260525_015615_000525.jpg,ID2Z,ID2Z,1
data/raw/captcha_20260525_015616_000526.jpg,HD00,HD00,1
data/raw/captcha_20260525_015617_000527.jpg,X665,X665,1
data/raw/captcha_20260525_015618_000528.jpg,7cyr,7cyr,1
data/raw/captcha_20260525_015619_000529.jpg,189m,189m,1
data/raw/captcha_20260525_015620_000530.jpg,onkp,onkp,1
data/raw/captcha_20260525_015621_000531.jpg,wvwx,wvwx,1
data/raw/captcha_20260525_015622_000532.jpg,EF9Q,EF9Q,1
data/raw/captcha_20260525_015623_000533.jpg,s4cx,s4cx,1
data/raw/captcha_20260525_015624_000534.jpg,DE8U,DE8U,1
data/raw/captcha_20260525_015625_000535.jpg,R81A,R81A,1
data/raw/captcha_20260525_015626_000536.jpg,eroo,eroo,1
data/raw/captcha_20260525_015627_000537.jpg,NG4T,NG4T,1
data/raw/captcha_20260525_015628_000538.jpg,92EJ,92EJ,1
data/raw/captcha_20260525_015629_000539.jpg,CHF0,CHF0,1
data/raw/captcha_20260525_015630_000540.jpg,AN8A,AN8A,1
data/raw/captcha_20260525_015631_000541.jpg,09UL,09UL,1
data/raw/captcha_20260525_015632_000542.jpg,UI3F,UI3F,1
data/raw/captcha_20260525_015633_000543.jpg,4nht,4nht,1
data/raw/captcha_20260525_015634_000544.jpg,1vdf,1vdf,1
data/raw/captcha_20260525_015635_000545.jpg,MXZM,MXZM,1
data/raw/captcha_20260525_015636_000546.jpg,QA3I,QA3I,1
data/raw/captcha_20260525_015637_000547.jpg,ucgc,ucgc,1
data/raw/captcha_20260525_015638_000548.jpg,B1HJ,B1HJ,1
data/raw/captcha_20260525_015639_000549.jpg,T6V3,T6V3,1
data/raw/captcha_20260525_015640_000550.jpg,xuup,xuup,1
data/raw/captcha_20260525_015641_000551.jpg,,ＯＲ２Ｘ,0
data/raw/captcha_20260525_015642_000552.jpg,JJ6V,JJ6V,1
data/raw/captcha_20260525_015643_000553.jpg,7uv8,7uv8,1
data/raw/captcha_20260525_015644_000554.jpg,411h,411h,1
data/raw/captcha_20260525_015645_000555.jpg,A75W,A75W,1
data/raw/captcha_20260525_015646_000556.jpg,yvqz,yvqz,1
data/raw/captcha_20260525_015647_000557.jpg,oebu,oebu,1
data/raw/captcha_20260525_015648_000558.jpg,pnbg,pnbg,1
data/raw/captcha_20260525_015649_000559.jpg,H613,H613,1
data/raw/captcha_20260525_015650_000560.jpg,M108,M108,1
data/raw/captcha_20260525_015651_000561.jpg,9J1T,9J1T,1
data/raw/captcha_20260525_015652_000562.jpg,XM7N,XM7N,1
data/raw/captcha_20260525_015653_000563.jpg,hopf,hopf,1
data/raw/captcha_20260525_015654_000564.jpg,NMK2,NMK2,1
data/raw/captcha_20260525_015655_000565.jpg,w4e5,w4e5,1
data/raw/captcha_20260525_015656_000566.jpg,XDGO,XDGO,1
data/raw/captcha_20260525_015657_000567.jpg,2yx0,2yx0,1
data/raw/captcha_20260525_015658_000568.jpg,PAL3,PAL3,1
data/raw/captcha_20260525_015659_000569.jpg,YBP1,YBP1,1
data/raw/captcha_20260525_015700_000570.jpg,TAY7,TAY7,1
data/raw/captcha_20260525_015701_000571.jpg,wut1,wut1,1
data/raw/captcha_20260525_015702_000572.jpg,cssq,cssq,1
data/raw/captcha_20260525_015703_000573.jpg,UZA3,UZA3,1
data/raw/captcha_20260525_015704_000574.jpg,XOGF,XOGF,1
data/raw/captcha_20260525_015705_000575.jpg,L018,L018,1
data/raw/captcha_20260525_015706_000576.jpg,G4DW,G4DW,1
data/raw/captcha_20260525_015707_000577.jpg,SMKI,SMKI,1
data/raw/captcha_20260525_015708_000578.jpg,se2g,se2g,1
data/raw/captcha_20260525_015709_000579.jpg,EDHK,EDHK,1
data/raw/captcha_20260525_015710_000580.jpg,1261,1261,1
data/raw/captcha_20260525_015711_000581.jpg,2cb4,2cb4,1
data/raw/captcha_20260525_015712_000582.jpg,lwcl,lwcl,1
data/raw/captcha_20260525_015713_000583.jpg,IEH9,I EH9,1
data/raw/captcha_20260525_015714_000584.jpg,ZMVK,ZMVK,1
data/raw/captcha_20260525_015715_000585.jpg,IL5W,IL5W,1
data/raw/captcha_20260525_015716_000586.jpg,21r0,21r0,1
data/raw/captcha_20260525_015717_000587.jpg,19UO,19UO,1
data/raw/captcha_20260525_015718_000588.jpg,KCZA,KCZA,1
data/raw/captcha_20260525_015719_000589.jpg,NMBL,NMBL,1
data/raw/captcha_20260525_015720_000590.jpg,CKMB,CKMB,1
data/raw/captcha_20260525_015721_000591.jpg,wiah,wia h,1
data/raw/captcha_20260525_015722_000592.jpg,G145,G145,1
data/raw/captcha_20260525_015723_000593.jpg,2LYO,2LYO,1
data/raw/captcha_20260525_015724_000594.jpg,G8J0,G8J0,1
data/raw/captcha_20260525_015725_000595.jpg,OEW8,OE W8,1
data/raw/captcha_20260525_015726_000596.jpg,1tg2,1tg2,1
data/raw/captcha_20260525_015727_000597.jpg,YTCA,YTCA,1
data/raw/captcha_20260525_015728_000598.jpg,Y86H,Y86H,1
data/raw/captcha_20260525_015729_000599.jpg,VDI8,VDI8,1
data/raw/captcha_20260525_015730_000600.jpg,0s3t,0s3t,1
data/raw/captcha_20260525_015731_000601.jpg,zy63,zy63,1
data/raw/captcha_20260525_015732_000602.jpg,9F3W,9F3W,1
data/raw/captcha_20260525_015733_000603.jpg,5775,5775,1
data/raw/captcha_20260525_015734_000604.jpg,5G80,5G80,1
data/raw/captcha_20260525_015735_000605.jpg,8ZUJ,8ZUJ,1
data/raw/captcha_20260525_015736_000606.jpg,49w4,49w4,1
data/raw/captcha_20260525_015737_000607.jpg,1T09,1T09,1
data/raw/captcha_20260525_015738_000608.jpg,EU85,EU85,1
data/raw/captcha_20260525_015739_000609.jpg,RCUP,RCUP,1
data/raw/captcha_20260525_015740_000610.jpg,Poft,Poft,1
data/raw/captcha_20260525_015741_000611.jpg,N41Z,N41Z,1
data/raw/captcha_20260525_015742_000612.jpg,81hc,81hc,1
data/raw/captcha_20260525_015743_000613.jpg,,ＥＦ２３,0
data/raw/captcha_20260525_015744_000614.jpg,KXG2,KX G2,1
data/raw/captcha_20260525_015745_000615.jpg,Y51H,Y51H,1
data/raw/captcha_20260525_015746_000616.jpg,8163,8163,1
data/raw/captcha_20260525_015747_000617.jpg,2ADJ,2ADJ,1
data/raw/captcha_20260525_015748_000618.jpg,MNSJ,MNSJ,1
data/raw/captcha_20260525_015749_000619.jpg,M024,M024,1
data/raw/captcha_20260525_015750_000620.jpg,OUAJ,OUAJ,1
data/raw/captcha_20260525_015751_000621.jpg,xckv,xckv,1
data/raw/captcha_20260525_015752_000622.jpg,L4YI,L4YI,1
data/raw/captcha_20260525_015753_000623.jpg,G8BW,G8BW,1
data/raw/captcha_20260525_015754_000624.jpg,cnjr,cnjr,1
data/raw/captcha_20260525_015755_000625.jpg,6QZN,6QZN,1
data/raw/captcha_20260525_015756_000626.jpg,BEH8,BEH8,1
data/raw/captcha_20260525_015757_000627.jpg,11e8,11e8,1
data/raw/captcha_20260525_015758_000628.jpg,TQOY,TQOY,1
data/raw/captcha_20260525_015759_000629.jpg,YD5J,YD5J,1
data/raw/captcha_20260525_015800_000630.jpg,TH1N,TH1N,1
data/raw/captcha_20260525_015801_000631.jpg,EDBF,EDBF,1
data/raw/captcha_20260525_015802_000632.jpg,muxr,muxr,1
data/raw/captcha_20260525_015803_000633.jpg,7z0k,7z0k,1
data/raw/captcha_20260525_015804_000634.jpg,T206,T206,1
data/raw/captcha_20260525_015805_000635.jpg,EGC3,EGC3,1
data/raw/captcha_20260525_015806_000636.jpg,vglu,vglu,1
data/raw/captcha_20260525_015807_000637.jpg,71q5,71q5,1
data/raw/captcha_20260525_015808_000638.jpg,0FXO,0FXO,1
data/raw/captcha_20260525_015809_000639.jpg,OLGZ,OLGZ,1
data/raw/captcha_20260525_015810_000640.jpg,vnoe,vnoe,1
data/raw/captcha_20260525_015811_000641.jpg,VJTK,VJTK,1
data/raw/captcha_20260525_015812_000642.jpg,3TJQ,3TJQ,1
data/raw/captcha_20260525_015813_000643.jpg,CEPT,CEPT,1
data/raw/captcha_20260525_015814_000644.jpg,OXK8,OXK8,1
data/raw/captcha_20260525_015815_000645.jpg,3311,3311,1
data/raw/captcha_20260525_015816_000646.jpg,,２ＪＮＯ,0
data/raw/captcha_20260525_015817_000647.jpg,osfl,osfl,1
data/raw/captcha_20260525_015818_000648.jpg,npcx,npcx,1
data/raw/captcha_20260525_015819_000649.jpg,16u2,16u2,1
data/raw/captcha_20260525_015820_000650.jpg,900l,900l,1
data/raw/captcha_20260525_015821_000651.jpg,8BVU,8BVU,1
data/raw/captcha_20260525_015822_000652.jpg,916P,916P,1
data/raw/captcha_20260525_015823_000653.jpg,FT3G,FT3G,1
data/raw/captcha_20260525_015824_000654.jpg,JL1L,JL1L,1
data/raw/captcha_20260525_015825_000655.jpg,1791,1791,1
data/raw/captcha_20260525_015826_000656.jpg,EHBX,EHBX,1
data/raw/captcha_20260525_015827_000657.jpg,5kct,5kct,1
data/raw/captcha_20260525_015828_000658.jpg,akvi,akvi,1
data/raw/captcha_20260525_015829_000659.jpg,9efd,9efd,1
data/raw/captcha_20260525_015830_000660.jpg,6llm,6llm,1
data/raw/captcha_20260525_015831_000661.jpg,pi45,pi45,1
data/raw/captcha_20260525_015832_000662.jpg,A4SY,A4SY,1
data/raw/captcha_20260525_015833_000663.jpg,75pr,75pr,1
data/raw/captcha_20260525_015834_000664.jpg,IB55,IB55,1
data/raw/captcha_20260525_015835_000665.jpg,XM9W,XM9W,1
data/raw/captcha_20260525_015836_000666.jpg,L1pa,L1pa,1
data/raw/captcha_20260525_015837_000667.jpg,3lqi,3lqi,1
data/raw/captcha_20260525_015838_000668.jpg,chzw,chzw,1
data/raw/captcha_20260525_015839_000669.jpg,GNQU,GNQU,1
data/raw/captcha_20260525_015840_000670.jpg,9x9m,9x9m,1
data/raw/captcha_20260525_015841_000671.jpg,2um,2um,0
data/raw/captcha_20260525_015842_000672.jpg,8pwu,8pwu,1
data/raw/captcha_20260525_015843_000673.jpg,21YG,21YG,1
data/raw/captcha_20260525_015844_000674.jpg,R6UE,R6UE,1
data/raw/captcha_20260525_015845_000675.jpg,a7es,a7es,1
data/raw/captcha_20260525_015846_000676.jpg,Y12c,Y12c,1
data/raw/captcha_20260525_015847_000677.jpg,w6h4,w6h4,1
data/raw/captcha_20260525_015848_000678.jpg,zeov,zeov,1
data/raw/captcha_20260525_015849_000679.jpg,72QM,72QM,1
data/raw/captcha_20260525_015850_000680.jpg,jsi4,jsi4,1
data/raw/captcha_20260525_015851_000681.jpg,U26C,U26C,1
data/raw/captcha_20260525_015852_000682.jpg,LMAH,LMAH,1
data/raw/captcha_20260525_015853_000683.jpg,60AU,60AU,1
data/raw/captcha_20260525_015854_000684.jpg,RZK7,RZK7,1
data/raw/captcha_20260525_015855_000685.jpg,01au,01au,1
data/raw/captcha_20260525_015856_000686.jpg,77xt,77xt,1
data/raw/captcha_20260525_015857_000687.jpg,WS7Q,WS7Q,1
data/raw/captcha_20260525_015858_000688.jpg,101k,101k,1
data/raw/captcha_20260525_015859_000689.jpg,wekl,wekl,1
data/raw/captcha_20260525_015900_000690.jpg,N2SN,N2SN,1
data/raw/captcha_20260525_015901_000691.jpg,7xwb,7xwb,1
data/raw/captcha_20260525_015902_000692.jpg,M7D9,M7D9,1
data/raw/captcha_20260525_015903_000693.jpg,Q283,Q283,1
data/raw/captcha_20260525_015904_000694.jpg,s3lv,s3lv,1
data/raw/captcha_20260525_015905_000695.jpg,PGAX,PGAX,1
data/raw/captcha_20260525_015906_000696.jpg,UQJF,UQJF,1
data/raw/captcha_20260525_015907_000697.jpg,DJOY,DJOY,1
data/raw/captcha_20260525_015908_000698.jpg,viin,viin,1
data/raw/captcha_20260525_015909_000699.jpg,P184,P184,1
data/raw/captcha_20260525_015910_000700.jpg,tixo,tixo,1
data/raw/captcha_20260525_015911_000701.jpg,yec2,yec2,1
data/raw/captcha_20260525_015912_000702.jpg,0J50,0J50,1
data/raw/captcha_20260525_015913_000703.jpg,7zxj,7zxj,1
data/raw/captcha_20260525_015914_000704.jpg,BDK8,BDK8,1
data/raw/captcha_20260525_015915_000705.jpg,BKWV,BKWV,1
data/raw/captcha_20260525_015916_000706.jpg,16ta,16ta,1
data/raw/captcha_20260525_015917_000707.jpg,7gpu,7gpu,1
data/raw/captcha_20260525_015918_000708.jpg,QCS0,QCS0,1
data/raw/captcha_20260525_015919_000709.jpg,7VFZ,7VFZ,1
data/raw/captcha_20260525_015920_000710.jpg,DHGP,DHGP,1
data/raw/captcha_20260525_015921_000711.jpg,P524,P524,1
data/raw/captcha_20260525_015922_000712.jpg,25F0,25F0,1
data/raw/captcha_20260525_015923_000713.jpg,Rtyt,Rtyt,1
data/raw/captcha_20260525_015924_000714.jpg,JA1W,JA1W,1
data/raw/captcha_20260525_015925_000715.jpg,R58X,R58X,1
data/raw/captcha_20260525_015926_000716.jpg,JG31,JG31,1
data/raw/captcha_20260525_015927_000717.jpg,7z4q,7z4q,1
data/raw/captcha_20260525_015928_000718.jpg,BD1J,BD1J,1
data/raw/captcha_20260525_015929_000719.jpg,DDAS,DDAS,1
data/raw/captcha_20260525_015930_000720.jpg,T4FW,T4FW,1
data/raw/captcha_20260525_015931_000721.jpg,71UM,71UM,1
data/raw/captcha_20260525_015932_000722.jpg,16A8,16A8,1
data/raw/captcha_20260525_015933_000723.jpg,1ccy,1ccy,1
data/raw/captcha_20260525_015934_000724.jpg,98q4,98q4,1
data/raw/captcha_20260525_015935_000725.jpg,wnqi,wnqi,1
data/raw/captcha_20260525_015936_000726.jpg,XI5P,XI5P,1
data/raw/captcha_20260525_015937_000727.jpg,0J56,0J56,1
data/raw/captcha_20260525_015938_000728.jpg,K5P0,K5P0,1
data/raw/captcha_20260525_015939_000729.jpg,7YVA,7YVA,1
data/raw/captcha_20260525_015940_000730.jpg,QE50,QE50,1
data/raw/captcha_20260525_015941_000731.jpg,h3dc,h3dc,1
data/raw/captcha_20260525_015942_000732.jpg,4c7m,4c7m,1
data/raw/captcha_20260525_015943_000733.jpg,R6QB,R6QB,1
data/raw/captcha_20260525_015944_000734.jpg,WVQO,WVQO,1
data/raw/captcha_20260525_015945_000735.jpg,JLGU,JLGU,1
data/raw/captcha_20260525_015946_000736.jpg,674E,674E,1
data/raw/captcha_20260525_015947_000737.jpg,T1MT,T1MT,1
data/raw/captcha_20260525_015948_000738.jpg,P8ZB,P8ZB,1
data/raw/captcha_20260525_015949_000739.jpg,4hid,4hid,1
data/raw/captcha_20260525_015950_000740.jpg,5q56,5q56,1
data/raw/captcha_20260525_015951_000741.jpg,TOMO,TOMO,1
data/raw/captcha_20260525_015952_000742.jpg,9w41,9w41,1
data/raw/captcha_20260525_015953_000743.jpg,ybhd,ybhd,1
data/raw/captcha_20260525_015954_000744.jpg,VAPD,VAPD,1
data/raw/captcha_20260525_015955_000745.jpg,1pdl,1pdl,1
data/raw/captcha_20260525_015956_000746.jpg,1rc2,1rc2,1
data/raw/captcha_20260525_015957_000747.jpg,EU8Y,EU8Y,1
data/raw/captcha_20260525_015958_000748.jpg,F5AG,F5AG,1
data/raw/captcha_20260525_015959_000749.jpg,2khz,2khz,1
data/raw/captcha_20260525_020000_000750.jpg,OKJK,OKJK,1
data/raw/captcha_20260525_020001_000751.jpg,180t,180t,1
data/raw/captcha_20260525_020002_000752.jpg,2pyw,2pyw,1
data/raw/captcha_20260525_020003_000753.jpg,5woe,5woe,1
data/raw/captcha_20260525_020004_000754.jpg,3np9,3np9,1
data/raw/captcha_20260525_020005_000755.jpg,8P9S,8P9S,1
data/raw/captcha_20260525_020006_000756.jpg,pv8f,pv8f,1
data/raw/captcha_20260525_020007_000757.jpg,uomn,uomn,1
data/raw/captcha_20260525_020008_000758.jpg,ylln,ylln,1
data/raw/captcha_20260525_020009_000759.jpg,FJ18,FJ18,1
data/raw/captcha_20260525_020010_000760.jpg,vqot,vqot,1
data/raw/captcha_20260525_020011_000761.jpg,56SD,56SD,1
data/raw/captcha_20260525_020012_000762.jpg,JU94,JU94,1
data/raw/captcha_20260525_020013_000763.jpg,65VI,65VI,1
data/raw/captcha_20260525_020014_000764.jpg,03ye,03ye,1
data/raw/captcha_20260525_020015_000765.jpg,qu3e,qu3e,1
data/raw/captcha_20260525_020016_000766.jpg,L3NO,L3NO,1
data/raw/captcha_20260525_020017_000767.jpg,8zk2,8zk2,1
data/raw/captcha_20260525_020018_000768.jpg,544s,544s,1
data/raw/captcha_20260525_020019_000769.jpg,B65V,B65V,1
data/raw/captcha_20260525_020020_000770.jpg,qtos,qtos,1
data/raw/captcha_20260525_020021_000771.jpg,TSEG,TSEG,1
data/raw/captcha_20260525_020022_000772.jpg,,ＯＩⅩⅤ,0
data/raw/captcha_20260525_020023_000773.jpg,lv43,lv43,1
data/raw/captcha_20260525_020024_000774.jpg,coqr,coqr,1
data/raw/captcha_20260525_020025_000775.jpg,A1XJ,A1XJ,1
data/raw/captcha_20260525_020026_000776.jpg,WD7E,WD7E,1
data/raw/captcha_20260525_020027_000777.jpg,0QI7,0QI7,1
data/raw/captcha_20260525_020028_000778.jpg,K3XN,K3XN,1
data/raw/captcha_20260525_020029_000779.jpg,38ct,38ct,1
data/raw/captcha_20260525_020030_000780.jpg,KQ4H,KQ4H,1
data/raw/captcha_20260525_020031_000781.jpg,UD7W,UD7W,1
data/raw/captcha_20260525_020032_000782.jpg,UVFK,UVFK,1
data/raw/captcha_20260525_020033_000783.jpg,6x75,6x75,1
data/raw/captcha_20260525_020034_000784.jpg,BNPA,BNPA,1
data/raw/captcha_20260525_020035_000785.jpg,iaod,iaod,1
data/raw/captcha_20260525_020036_000786.jpg,D2BY,D2BY,1
data/raw/captcha_20260525_020037_000787.jpg,EHG2,EHG2,1
data/raw/captcha_20260525_020038_000788.jpg,1tac,1tac,1
data/raw/captcha_20260525_020039_000789.jpg,ORN8,ORN8,1
data/raw/captcha_20260525_020040_000790.jpg,7ymw,7ymw,1
data/raw/captcha_20260525_020041_000791.jpg,A3GM,A3GM,1
data/raw/captcha_20260525_020042_000792.jpg,46kv,46kv,1
data/raw/captcha_20260525_020043_000793.jpg,7G0X,7G0X,1
data/raw/captcha_20260525_020044_000794.jpg,AH64,AH64,1
data/raw/captcha_20260525_020045_000795.jpg,ousc,ousc,1
data/raw/captcha_20260525_020046_000796.jpg,EWRN,EWRN,1
data/raw/captcha_20260525_020047_000797.jpg,KDOB,KDOB,1
data/raw/captcha_20260525_020048_000798.jpg,0L20,0L20,1
data/raw/captcha_20260525_020049_000799.jpg,HUDP,HUDP,1
data/raw/captcha_20260525_020050_000800.jpg,C53K,C53K,1
data/raw/captcha_20260525_020051_000801.jpg,QMTI,QMTI,1
data/raw/captcha_20260525_020052_000802.jpg,73A2,73A2,1
data/raw/captcha_20260525_020053_000803.jpg,oymw,oy mw,1
data/raw/captcha_20260525_020054_000804.jpg,S5YZ,S5YZ,1
data/raw/captcha_20260525_020055_000805.jpg,PGKD,PGKD,1
data/raw/captcha_20260525_020056_000806.jpg,vuqs,vuqs,1
data/raw/captcha_20260525_020057_000807.jpg,R5T1,R5T1,1
